TRAP,Source,Type,LU_Around,LU_Top,DiameterMax,HeightMax,Condition,PrincipalSourceOfImpact,distTown,elevAster,slopeAster,aspectAster,prom250mbuff,TPI,TRI,rough,latitude,longitude
9411,Survey,Burial Mound,Scrub,Scrub,15,1.5,2,Nodata,1806.6578942190517,242.0523223876953,3.5276943008442165,133.3089076247677,7.17,0.5708179473876953,1.2953624725341797,4.609344482421875,42.51161751445908,26.436733852150173
9416,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,20,2,3,Agriculture,1303.85116865909,187.92703247070312,3.0888410638814032,57.23310616901023,43.48,-0.268646240234375,1.1844978332519531,3.8489990234375,42.52060010861084,26.427790424931104
9417,Legacy verification,Burial Mound,Pasture,Pasture,15,2,4,Looting,1276.7345071291188,185.9483184814453,3.12040073241399,53.89559572586262,12.04,-9.5367431640625e-6,1.007131576538086,4.0048980712890625,42.521359736838264,26.42775708181976
9409,Legacy verification,Burial Mound,Annual agriculture,Pasture,30,2,2,Agriculture,1486.6414629941642,215,0.5485046505095968,53.731018408682644,11.15,0.1759815216064453,0.1759815216064453,0.800994873046875,42.51753037950867,26.44725873725386
9314,Legacy verification,Burial Mound,Pasture,Pasture,30,2,5,Looting,1502.0254359805049,227.6497344970703,3.669108718428512,111.89461758653337,67.27,0.22815322875976563,1.1987648010253906,4.38525390625,42.50899709191607,26.43510407396508
9315,Legacy verification,Burial Mound,Pasture,Pasture,20,1,2,Looting,1564.9237556339351,210.4088592529297,2.5696172742588708,155.01225801659064,77.14,-0.29724693298339844,1.0532398223876953,3.665191650390625,42.50909085200788,26.43867637189278
9415,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,25,1,5,Agriculture,745.2858215269844,212.1159210205078,1.5211344864255478,142.83909732823798,17.58,-0.031558990478515625,0.5766448974609375,2.1407012939453125,42.5020811402212,26.4284906581532
9418,Legacy verification,Burial Mound,Pasture,Pasture,50,6,2,Looting,309.6090487218095,177.84768676757813,3.3725660029279187,14.954508554712895,67.87,0.2633075714111328,1.4070186614990234,4.04248046875,42.52795935328128,26.454146114187825
9319,Legacy verification,Burial Mound,Annual agriculture,Pasture,15,1,3,Agriculture,255.70125255507153,183.14630126953125,2.6161439931319173,291.09253531210464,65.95,0.079010009765625,0.87005615234375,2.9246368408203125,42.5287271756453,26.44429565698441
9431,Legacy verification,Burial Mound,Pasture,Pasture,20,2,5,Looting,1006.1010055101801,144.01963806152344,3.487972486728552,353.33449942734006,83.09,0.7014713287353516,1.4097347259521484,4.79083251953125,42.55122694751413,26.456124106841152
9430,Legacy verification,Burial Mound,Pasture,Pasture,10,NA,5,Looting,966.9691144378762,147.04153442382812,3.9668552885406947,28.08201301827986,29.14,0.6184120178222656,1.5744400024414063,5.3402099609375,42.55062273411634,26.457332108267543
9427,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,23,NA,5,Agriculture,447.5047409227832,143.20452880859375,2.5998933893571845,113.65725359944831,84.73,-0.11274528503417969,0.8582782745361328,2.96270751953125,42.54259925847463,26.479957140097863
9428,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,NA,NA,5,Agriculture,449.0629323265053,145.93890380859375,2.0783048380979565,119.57132435730915,73.55,0.277862548828125,0.72699737548828125,2.9634857177734375,42.54198334710897,26.478916213492727
9325,Legacy verification,Extinct Burial Mound,Pasture,Pasture,10,0.5,5,Looting,339.1857836310628,130.99188232421875,1.4897127990081829,37.74904890907611,69.31,-0.3079833984375,0.6148338317871094,1.9921875,42.54036489770254,26.48830621604868
9326,Legacy verification,Burial Mound,Pasture,Pasture,25,3,1,Looting,636.8854321153581,128.84930419921875,1.6199255557151295,359.27417474449715,75.54,-0.06307411193847656,0.6444606781005859,1.852294921875,42.54041275730882,26.492475079563487
9426,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,40,0.7,5,Agriculture,56.99445163745348,151.96755981445312,1.8329565032897934,43.290468299712224,81.52,-0.2510948181152344,0.68242645263671875,2.560150146484375,42.52840548769454,26.485157992935655
9424,Survey,Burial Mound,Annual agriculture,Annual agriculture,10,NA,5,Nodata,64.37958175670637,154,1.2673848872231037,88.30487617282662,64.16,-0.06804847717285156,0.3861408233642578,1.0707244873046875,42.52725767318344,26.485173317908817
9425,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,20,0.5,5,Agriculture,128.76629497660812,153,0.7427768535993029,110.23165389420004,77.82,0.2794189453125,0.2794189453125,0.931915283203125,42.52728952266572,26.48596023841023
9323,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,40,0.4,5,Agriculture,66.56649387688068,156.5002899169922,1.3687740932304708,65.45220005635409,57.55,0.091266632080078125,0.4683952331542969,1.610748291015625,42.52501137033853,26.48487675061261
9419,Legacy verification,Burial Mound,Annual agriculture,Scrub,25,4.5,2,Nodata,828.4068850320558,192.35377502441406,2.4557441719924915,0.3468838299441868,54.51,0.24178314208984375,0.9918670654296875,2.6561279296875,42.523653862965304,26.456839910671647
9423,Legacy verification,Burial Mound,Annual agriculture,Pasture,60,12,1,Nodata,306.7273200473666,175,1.322508744469749,71.13943788361223,42.18,0.016355514526367188,0.40231895446777344,1.7430877685546875,42.522157165837754,26.474753656678956
9324,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,1.8,3,Agriculture,773.1072766142177,143.24447631835937,1.4288677447692457,119.58945082492923,28.78,0.08984565734863281,0.46973228454589844,1.7461700439453125,42.5218979264849,26.492840367813383
9400,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,55,1.8,2,Agriculture,1830.9637182138886,150.37330627441406,1.2907737710553544,305.685439572292,7.55,0.24190139770507813,0.5226783752441406,1.6306915283203125,42.44521585564863,26.277550603353284
9402,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,35,1.5,5,Agriculture,2085.502955409332,149.56846618652344,1.5348861701836758,295.7898998799107,89.89,-0.11118316650390625,0.5117149353027344,2.0204925537109375,42.43382338114683,26.289175204075963
9401,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,1,5,Agriculture,1644.1042871975565,148.43785095214844,0.9151417480128632,320.26488176996145,75.18,0.1281261444091797,0.4135417938232422,1.01300048828125,42.4392563383682,26.27973986705251
9110,Legacy verification,Burial Mound,Annual agriculture,Scrub,60,6,4,Looting,691.80213922380506,156,2.524364730040809,80.13118877260492,22.94,-0.5717830657958984,0.8440494537353516,2.6772003173828125,42.433051866957875,26.269851532598505
9404,Legacy verification,Burial Mound,Pasture,Pasture,20,1.5,4,Looting,2525.9122755457875,146.99156188964844,0.776280574943521,25.774069560116665,37.63,0.24817276000976563,0.2568244934082031,1.0002593994140625,42.423845868991165,26.296244726341
9407,Legacy verification,Burial Mound,Annual agriculture,Pasture,35,2,5,Construction,928.2950545448809,154,0.2571753444577978,90.99605840543666,82.31,0.12445640563964844,0.12445640563964844,0.592376708984375,42.409301330875685,26.30266934349296
9406,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,50,1.5,5,Agriculture,1357.8005331069194,153.95831298828125,1.3304581161492526,350.84759489976676,60.29,-0.10126876831054687,0.52176666259765625,1.9970245361328125,42.413286817011276,26.29683993205214
9078,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,50,2,5,Agriculture,1082.0302363052078,160,0.4998635319685365,339.0531957063015,36.82,0.05516815185546875,0.19185256958007813,0.9970245361328125,42.397615245889334,26.27901469437999
9082,Legacy verification,Burial Mound,Pasture,Pasture,30,1.5,3,Construction,66.16662859391218,183.58700561523438,0.9456894947388262,20.9345584714758,77.06,0.1727886199951172,0.4051036834716797,1.1146240234375,42.38623398209892,26.30569498778666
9339,Legacy verification,Burial Mound,Pasture,Pasture,20,1.5,2,Looting,746.7062532785823,228.99874877929687,4.4678683621407345,216.8094081551558,61.65,0.06256675720214844,1.6850910186767578,6.0072174072265625,42.355581433475145,26.2581874175141
9072,Legacy verification,Burial Mound,Perennial agriculture,Perennial agriculture,60,2,5,Agriculture,983.1808351422791,216.28602600097656,3.0980548599908433,206.02639249429868,89.57,0.15089035034179688,1.278228759765625,4.4517059326171875,42.35635448221174,26.25261774822137
9341,Legacy verification,Burial Mound,Pasture,Scrub,40,4,4,Looting,831.7949382400603,254.98690795898437,1.0483249360164755,183.59890079117642,61.29,0.5540981292724609,0.5604190826416016,1.459991455078125,42.35187149749695,26.278717663837284
9340,Legacy verification,Burial Mound,Forest,Scrub,20,1,5,Bioturbation (forest),677.9177424883181,229.82667541503906,2.6783647290711574,177.4405234864432,44.6,-0.18737411499023438,1.0667381286621094,3.0068511962890625,42.34854284618381,26.271064855054856
9073,Legacy verification,Burial Mound,Pasture,Scrub,40,4,4,Looting,135.37613217030923,216.78663635253906,2.4253145013763024,211.45216781836075,88,-0.06989860534667969,0.9759273529052734,3.3631439208984375,42.34971385617666,26.25782305556052
9076,Legacy verification,Burial Mound,Pasture,Scrub,80,3,5,Looting,274.17029712579733,211.83779907226562,3.7422723427946276,277.21172233420737,97.11,0.03616523742675781,1.219125747680664,3.14178466796875,42.350029273499985,26.255946682671986
9044,Legacy verification,Burial Mound,Scrub,Pasture,50,6,5,Looting,1191.3757272943562,284.5562744140625,3.13438995346007,297.7773387478234,35.04,0.4067802429199219,1.2108497619628906,3.952423095703125,42.34795249624324,26.339676004393535
9043,Legacy verification,Burial Mound,Scrub,Scrub,30,1.5,5,Looting,1115.0325298533437,282.4787292480469,8.119696390289446,169.70642970137894,53.43,0.87847137451171875,3.4077987670898437,9.8026123046875,42.34682641424607,26.341015228609585
9023,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,2,5,Agriculture,1064.7646229784652,197.494384765625,2.2351555690799096,99.69486480953046,16.49,0.1738719940185547,0.6929454803466797,2.1718597412109375,42.338972821766035,26.355343204945033
9037,Legacy verification,Burial Mound,Pasture,Pasture,32,2.5,1,None,491.3941521103352,203.94126892089844,1.4941144808419513,147.41227514470944,50.9,-0.17405319213867188,0.57707977294921875,1.9976043701171875,42.345807497159065,26.36563137539636
9040,Survey,Uncertain Mound,Annual agriculture,Pasture,30,2.2,1,Agriculture,633.0380224696573,202,0.31429053846791355,177.6016930599421,2.15,0.16907119750976563,0.16907119750976563,0.6136322021484375,42.34510211785527,26.367579024812844
9349,Legacy verification,Burial Mound,Pasture,Pasture,40,2.5,2,Looting,2687.7275151172644,178.81036376953125,4.171070368274536,253.4607060158105,85.87,0.41398048400878906,1.3651142120361328,4.6117095947265625,42.33924524438758,26.394723505317234
9346,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,2,3,Agriculture,2580.467005404649,125.93031311035156,1.5804709188621193,62.11539102055656,96.06,-0.0979452133178711,0.4967317581176758,2.3193740844726562,42.34551476256822,26.40074539874022
9344,Legacy verification,Burial Mound,Pasture,Pasture,30,1.5,2,Looting,1956.576272817225,136.64593505859375,3.367981133598192,111.80733897990447,92.47,0.26155662536621094,1.1432476043701172,3.670562744140625,42.35295597611363,26.39728644577524
9342,Legacy verification,Burial Mound,Pasture,Pasture,40,1.7,4,Agriculture,1776.0872403621156,146.8494110107422,3.880795912519899,63.997254911583,73.38,0.6344852447509766,1.3768367767333984,4.707672119140625,42.35378494773048,26.39534902907442
9019,Legacy verification,Burial Mound,Pasture,Pasture,20,1,5,Looting,587.3954174638245,176.10043334960937,2.1309066503797873,33.27428457104631,34.17,0.2899932861328125,0.8355369567871094,2.7071990966796875,42.368271639011844,26.35308230064584
9018,Legacy verification,Burial Mound,Pasture,Pasture,35,1.5,5,Looting,439.04737607469787,174,1.1923005839818441,88.03209100161482,88,-0.04186820983886719,0.35202598571777344,1.0212554931640625,42.36721921055244,26.35542796738453
9020,Legacy verification,Extinct Burial Mound,Pasture,Pasture,50,1.5,5,Agriculture,573.2274213014432,170.434814453125,2.013123529189012,9.680497442054241,59.78,-0.09948539733886719,0.8497982025146484,2.557769775390625,42.36852186035675,26.35629948142476
9016,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,30,0.3,5,Agriculture,646.582223227135,154.38998413085937,1.9589006134880314,95.86674004109598,77.7,0.0067291259765625,0.6152305603027344,2.0311737060546875,42.37080485858649,26.368371554962845
9015,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,50,0.5,5,Agriculture,778.4319665048612,157,0.8878375488426564,24.63201443166995,78.99,0.13677406311035156,0.34040260314941406,1.3502349853515625,42.37166257455299,26.366490260575187
9017,Legacy verification,Burial Mound,Pasture,Pasture,40,1.8,5,road,712.0536703709427,164,0.7655789620639818,64.70524023084293,63.31,0.3388080596923828,0.3388080596923828,0.8725738525390625,42.369977234978286,26.36412414341213
9355,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,1,4,Agriculture,980.2559447172706,149,0.9483328842447551,64.66031130022459,94.29,-0.10570526123046875,0.31397247314453125,1.5273284912109375,42.383401045624794,26.3933856059732
9083,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,50,2,5,Agriculture,952.4862601216679,153,0.6019321324023136,41.04411408917696,77.98,-0.06205177307128906,0.26810264587402344,1.257904052734375,42.41781546995614,26.347931810430488
9085,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,50,0.4,5,Agriculture,449.37558497791866,150.9788360595703,2.6502225477798147,70.81355058316292,34.31,0.36452674865722656,0.8703784942626953,2.9687042236328125,42.424903286741674,26.34082975622244
9087,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,30,1,5,Agriculture,398.1199160337942,146.1810760498047,1.7810798323231898,120.42781967455927,36.1,-0.4482421875,0.5840492248535156,2.2371673583984375,42.42876828166461,26.377270735591146
9086,Legacy verification,Burial Mound,Annual agriculture,Scrub,15,2,5,Agriculture,410.3399962338773,141.8936767578125,2.6321454939649893,292.19047723818335,93.14,0.023548126220703125,0.8562812805175781,3.033172607421875,42.433060397127775,26.36951233609395
9174,Legacy verification,Burial Mound,Annual agriculture,Scrub,35,2.5,3,Agriculture,498.8317090138132,184.1337432861328,2.742347815153153,71.2689191964016,83.27,-0.3796215057373047,0.8950519561767578,2.9795989990234375,42.47672511336423,26.40885986850279
9171,Legacy verification,Burial Mound,Pasture,Scrub,40,2,4,Agriculture,313.47197809721627,191.20848083496094,2.1097687043151048,127.07292785096108,69.6,-0.31635093688964844,0.6826381683349609,3.0162506103515625,42.47728320991193,26.406604174997604
9170,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,50,0.8,5,Agriculture,80.46844016747687,200.9236602783203,1.3278069565036426,190.1746177077155,93.14,0.28498077392578125,0.55377197265625,1.761444091796875,42.47854864502788,26.403620055124346
9175,Legacy verification,Burial Mound,Annual agriculture,Scrub,40,5,1,Agriculture,74.53214987883504,198.24310302734375,4.680018588958722,87.95989094098617,96.03,-0.4168128967285156,1.5211563110351562,4.8863525390625,42.48503792229294,26.40212911514945
9177,Legacy verification,Burial Mound,Pasture,Pasture,45,1.7,4,Looting,596.7640182491593,230.97647094726562,3.8075802091575666,212.80467366784464,75.09,0.37482261657714844,1.508687973022461,4.914947509765625,42.49033891485234,26.388053343367265
9180,Legacy verification,Burial Mound,Pasture,Scrub,40,3,2,Agriculture,345.82170743400604,197.35472106933594,2.647281428299272,174.40799426561432,61.01,-0.14574813842773438,1.057708740234375,3.00213623046875,42.49311792899038,26.421177769625583
9179,Legacy verification,Burial Mound,Pasture,Pasture,50,5,2,Looting,276.4179957619562,194.43670654296875,1.9326403226306614,119.04510240032619,6.09,0.045490264892578125,0.609100341796875,2.163909912109375,42.492400401144806,26.422039994928713
9181,Legacy verification,Burial Mound,Pasture,Scrub,60,4,2,Anthropogenic,142.69967249894225,150.04261779785156,2.967159768419866,131.8379172852324,73.09,0.13465499877929688,1.0969276428222656,3.8802337646484375,42.49457402954282,26.474158793892848
9178,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,50,0.4,5,Agriculture,2387.971297137942,160,0.284656330305479,233.9394638667012,14.86,0.09122467041015625,0.09122467041015625,0.5838165283203125,42.46329035071969,26.43000748813783
9356,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,20,0.5,4,Agriculture,868.6576335819301,154.31480407714844,1.3902364484932908,273.5111704708763,30.32,-0.18807411193847656,0.42645835876464844,1.3297271728515625,42.38392475420066,26.424484436027658
9301,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,25,0.5,5,Agriculture,2370.5312117552053,162.82952880859375,2.4544424034423833,128.17677465221635,5.47,0.3137378692626953,0.8997173309326172,3.1805572509765625,42.554438168300024,26.581852934108475
9222,Legacy verification,Burial Mound,Pasture,Pasture,20,2,3,Looting,2238.0116845883044,168.0752410888672,2.5088052186408234,265.2499991821936,53.82,0.37752342224121094,0.8769397735595703,2.6335296630859375,42.5137738666122,26.566141014946673
9225,Legacy verification,Burial Mound,Pasture,Pasture,15,1,2,None,2220.1559494239423,167.31239318847656,4.360649273488331,336.5196189957331,68.59,0.1345996856689453,1.7791805267333984,5.7377166748046875,42.51426388539431,26.566649094721658
9226,Legacy verification,Burial Mound,Pasture,Pasture,20,1.5,3,Looting,2148.9661994430435,163.0208740234375,3.014432639235488,285.69281141383965,93.91,0.39392662048339844,0.9619312286376953,3.3565826416015625,42.51393074606075,26.564565869077217
9220,Legacy verification,Burial Mound,Pasture,Pasture,30,3,1,Construction,1297.5887811448365,185,0.8043470973846251,214.77584122870152,87.1,0.2988319396972656,0.2988319396972656,1.210205078125,42.50904788075788,26.576361771359895
9259,Legacy verification,Burial Mound,Pasture,Pasture,30,2,5,Construction (military activity),1113.5621817030303,160.76226806640625,3.0366414314510495,187.8144567342015,67.88,1.1332817077636719,1.2989578247070312,3.31597900390625,42.507018769668555,26.5314666828432
9258,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,20,2.5,5,Agriculture,1258.265798084683,147.95169067382812,1.9396223569724789,343.5505535971834,58.12,0.1684589385986328,0.8068904876708984,2.4495849609375,42.50447184559505,26.539450437443243
9257,Legacy verification,Burial Mound,Annual agriculture,Scrub,30,2.5,3,Looting,1209.331910097002,149.9487762451172,1.1156109011896764,331.4237326791317,89.09,0.5182056427001953,0.5438175201416016,1.48760986328125,42.50390445016566,26.53935743460973
9215,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,25,1,5,Agriculture,581.9726652456028,172,1.1058223166753784,212.71401567447333,18.64,-0.3070793151855469,0.5342750549316406,1.7498931884765625,42.508633932517654,26.603564761644993
9190,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,35,1.5,5,Looting,1471.7928741457638,198.67684936523437,2.150718690549707,317.5629379737244,92.09,0.4432220458984375,0.8297920227050781,3.1181488037109375,42.50420270499595,26.619166234345766
9191,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,2,5,Agriculture,1595.6430897917564,182.93736267089844,1.2766721701838035,47.687091611590844,64.49,0.4218273162841797,0.46235084533691406,1.7979736328125,42.508053078172956,26.6193785647964
9192,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,40,1,5,Agriculture,1710.090645391935,169.5404510498047,4.0491791678794335,308.83882657718186,82.37,-0.15597915649414063,1.5113372802734375,5.067535400390625,42.51083472644951,26.61912933578635
9216,Legacy verification,Burial Mound,Annual agriculture,Pasture,49,5,2,Looting,959.39600168613,162.67330932617187,2.574078109455059,187.0514497805904,77.78,0.10925674438476563,1.0270500183105469,2.99664306640625,42.51373027968134,26.600937753095852
9193,Legacy verification,Burial Mound,Pasture,Pasture,45,2.5,1,Construction,135.43817715128836,181.36346435546875,2.8131997670913522,354.939053401091,50.72,-0.012361526489257813,1.1794567108154297,3.582916259765625,42.51254916838079,26.64972114832003
9218,Legacy verification,Burial Mound,Pasture,Pasture,50,8,3,Looting,2632.4709110666386,123.3485107421875,2.581670496914602,32.23127079055927,62.01,0.05722618103027344,1.039144515991211,3.7853164672851562,42.528073457453715,26.58351943439557
9199,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,1.5,5,Agriculture,1245.6582093673273,138,2.4934179741408578,60.323571718784606,56.47,0.73435211181640625,0.792022705078125,3.7396240234375,42.529825841356875,26.609980554131536
9195,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,1.5,2,Agriculture,966.5851494749403,166.36865234375,4.134043055550896,340.23782565766004,47.83,-0.32651329040527344,1.7265491485595703,5.0997314453125,42.53562384470401,26.635221258769516
9196,Legacy verification,Burial Mound,Pasture,Pasture,35,4,5,Looting,681.4992597029589,168,1.209104074984722,259.75595726938275,27.9,0.4994659423828125,0.4994659423828125,1.46026611328125,42.541510680307645,26.634812611847686
9300,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,40,0.4,5,Agriculture,1016.677928977423,129,0.8622879666201075,186.5862378437193,51.45,-0.21214866638183594,0.3358745574951172,1.0037841796875,42.556101048965274,26.618792118714456
9197,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,25,0.8,5,Agriculture,883.8808672712383,133.37525939941406,1.5398870948494856,145.4363045197635,66.55,-0.076328277587890625,0.59203338623046875,1.9970703125,42.55355848110908,26.612723306494992
